0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00029302, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00560093, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01086593, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01614499, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02143693, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02667880, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03198099, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03731489, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04268789, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04804993, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05337882, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05873394, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06405187, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06948900, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07479382, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08010888, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08544087, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09075189, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09603596, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10125399, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10650182, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11192679, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11719990, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12246990, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12789488, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13316894, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13847280, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14395094, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14922881, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15452480, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15995002, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.16523790, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.17054391, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.17585993, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18111300, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18633389, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.19155478, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.19678593, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.20205879, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.20737386, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21261501, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21790481, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22319984, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22848487, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23373389, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23903298, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24431682, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24955893, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.25484586, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.26013994, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.26542592, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.27077699, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.27606392, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.28133988, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.28666592, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.29195690, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.29732299, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.30276179, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.30809689, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.31344080, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.31885290, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.32418680, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.32949185, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.33480382, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.34015393, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.34544086, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.35070682, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.35604000, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.36141396, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.36670685, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.37200093, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.37733579, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.38257885, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.38794088, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.39346695, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.39880300, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.40419388, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.40948081, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.41472793, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.41998696, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.42528701, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.43058896, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.43587995, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.44116998, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.44647098, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.45175385, 0
