x,y,t,event
0.11316214311157397,0.02531304377505105,0.0,0
0.12475351970911659,0.02775929446027146,0.05641699000000244,0
0.13656578935211403,0.028704604406332043,0.11788202000002457,0
0.1483461547260654,0.02977711019555047,0.1741979099999753,0
0.1601180004079754,0.03156497441782712,0.23556089999999585,0
0.1716846498475502,0.03399748479159426,0.2969820499999969,0
0.18331463641899517,0.036201193396516736,0.35344005000001744,0
0.19497404227465306,0.03848265160090054,0.4147989800000005,0
0.206505206780596,0.041274187195905886,0.47107411000001775,0
0.2180851218342092,0.04397070709219862,0.5324780999999348,0
0.22960466804402255,0.046455064813497135,0.5939779299999373,0
0.24121657211299835,0.04882448600817804,0.6502659299999323,0
0.25288533396691243,0.05097661239553049,0.7116730200000347,0
0.2646410543580907,0.05253047601310962,0.7678310899999587,0
0.2764256747841702,0.05342575305795687,0.8292610700000296,0
0.288161237335033,0.05535289424782477,0.8855710100000351,0
0.29974274430228154,0.058176687096118215,0.946978090000016,0
0.3113666048192191,0.06005003334368715,1.008443120000038,0
0.32322861548256315,0.0613835023464434,1.064681059999998,0
0.3348936811304963,0.06310066164071712,1.1261150899999848,0
0.34655813610194675,0.06494763394541063,1.1824710399999958,0
0.3582775842008178,0.0669311010710187,1.2442140599999902,0
0.36983608942865764,0.06932218434236222,1.300484900000015,0
0.38158629064233357,0.07138519290892903,1.36186409000004,0
0.39337156093447573,0.07205731354635292,1.423268079999957,0
0.40513154982783706,0.073533748574967,1.4795041099999935,0
0.4168220032278772,0.07562721902206904,1.5409250300000394,0
0.42857587535967034,0.0778419294648938,1.6023719300000039,0
0.44017966986539114,0.07997034992537706,1.6586549300000115,0
0.45172817838239737,0.08234572361453299,1.7199969299999793,0
0.46334121732691974,0.08454851024239929,1.7765569700000015,0
0.4749813999629124,0.0868074324794042,1.8379390300000296,0
0.48658871775964313,0.08911423067426158,1.8942680400000427,0
0.4983551660492071,0.09065289183163763,1.9557750300000407,0
0.5102480213778287,0.0917272680748966,2.0119719499999746,0
0.5220089586771445,0.09289835577582282,2.073404079999932,0
0.533716503293116,0.09445060955389295,2.1349570799999356,0
0.5454327968568157,0.09645869365347938,2.1912689199999704,0
0.5570860313274676,0.09838775310005164,2.2526800699999967,0
0.5687971694466487,0.10025453189403416,2.3088409900000215,0
0.5805152140644485,0.10202476353281865,2.3702928999999813,0
0.5921232283744648,0.10443531848827145,2.4266569599999457,0
0.6039865926174924,0.10643027644287952,2.4879899100000102,0
0.6154736464648133,0.10854139953719437,2.5494220299999597,0
0.6270791112968432,0.11103602112016359,2.6057310099999995,0
0.638786766649844,0.11276541712650616,2.667077070000005,0
0.650695848509787,0.11341466109942878,2.723274950000018,0
0.6625080766330272,0.11296263265183665,2.784696100000019,0
0.6727560389880991,0.10755215906430018,2.8461170199999515,0
0.6798740033021511,0.09808691284732927,2.902266980000036,0
0.6865309848506566,0.0881922972993982,2.963720090000038,0
0.6931782456725062,0.0784489502107483,3.020127059999936,0
0.7000369214203115,0.06873555582954116,3.0816450099999884,0
0.7071506046919884,0.059195760153308706,3.1431159999999636,0
0.7138365830157538,0.049422666578388785,3.1994121100000257,0
0.720423801031157,0.039645489562248226,3.2608199100000093,0
0.727103969573689,0.029901238250450726,3.317174909999949,0
0.7341953617216204,0.020378110612560233,3.3786170500000026,0
0.7429917067466842,0.012444247705215848,3.4349710999999843,0
0.7507007382957223,0.0034633197392183296,3.496431110000003,0
0.7566582895942534,-0.006765721446517059,3.5526850300000206,0
0.7623995428818141,-0.017109907803450754,3.614075899999989,0
0.7677578626935727,-0.027767594386875597,3.675556899999947,0
0.7729487880664108,-0.03844847927020469,3.731805089999966,0
0.778307474717698,-0.04901089174681791,3.7932929999999487,0
0.7845125064751517,-0.058991171089716694,3.849659920000022,0
0.791913296733551,-0.06822782353664135,3.9110670100000107,0
0.7979693170298622,-0.07838543890788224,3.9672470099999373,0
0.8036217806280138,-0.08882227927257935,4.028686999999991,0
0.8056773279702293,-0.10039754809979932,4.09013200000004,0
0.8033620924035869,-0.1121267308449591,4.146600960000001,0
0.7995025001599994,-0.12322398767351536,4.207988030000024,0
0.7948406761896596,-0.1341689627185516,4.264209029999961,0
0.7888684083863265,-0.14431572420753275,4.325489049999987,0
