0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00027180, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00575686, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01106095, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01647401, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02197289, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02734590, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03275299, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03807092, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04337096, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04869080, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05400681, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05929780, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06454086, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06988096, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07513380, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08039999, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08571291, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09100795, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09615993, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10131097, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10646796, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11169291, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11705184, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12235689, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12766600, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13303781, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13835979, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14364982, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14886999, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15406799, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15929079, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.16448593, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.16965485, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.17484784, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18004584, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18519783, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.19042492, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.19562387, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.20078778, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.20606899, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21129394, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21643496, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22157598, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22678185, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23195982, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23712683, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24229884, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24749494, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.25263381, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.25777197, 0
